#  file: sfRawRanks2009-Jun.txt
#  package: sfRawData2009-Jun
#  description of file/package:
#
#  This package includes raw data files from our database of Sourceforge project 
#  information generated from the list of projects gathered on 2009-Jun
#
#  Raw data was inserted into database by running the scripts:
#  parseStats60.pl
#
#  ===IMPORTANT===
#  This particular file includes ranks data for each project. This info 
#  is averaged based on the daily ranks data for the previous 60 days.
#  ===============
#
#  Scripts & raw data available at http://ossmole.sourceforge.net
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (after all we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2008) SourceForge Available at: 
#  http://ossmole.sourceforge.net
#
#  The SQL used to generate this data is as follows:
#
#  SELECT proj_unixname, round(avg(rank))
#  FROM `project_statistics_60` 
#  WHERE datasource_id=172
#  GROUP BY proj_unixname
#
#  description of columns:
#  proj_unixname: the name of the project at sourceforge (PK)
#  rank: the average of ranks for this 60-day period 
proj_unixname	round(avg(rank))
khajur-shana	0
khaktus	0
khalahr	0
khaliy	0
khambalya	0
khanbeard	0
khanh	0
khaos	0
khaoswars	0
kharon	0
khax	0
khazad	0
khazar	0
khc	0
khd	0
khdrec2	0
kheiron	0
kheisepro	0
kheops	0
khepera	0
khepera3toolbox	0
khermes	0
khetgame	0
khexem	0
khibernation	0
khijack	0
khive	0
khix	0
khmer	0
khmergame	0
khneia	0
khomework	0
khorn	0
khoufougames	0
khrex	0
khromatic	0
khrono	0
khronos-des	0
khs	0
khspell	0
khtb	0
khtml2png	0
khtmld	0
khtmlgen	0
khtsandbox	0
khttrack	0
khurrumnas	0
khydra	0
ki-chart	0
ki-chi	0
ki11egg	0
ki18n	0
ki8kmonapplet	0
kiags	0
kianometro	0
kiara	0
kiax	0
kib	0
kibadock	0
kibirth	0
kibitz	0
kiblitz	0
kibo-webgallery	0
kibod	0
kibutz	0
kicad	0
kicad-lib-wiz	0
kicadexceladdin	0
kicadocaml	0
kicadschemaview	0
kicer-kos	0
kichu	0
kichuguu	0
kick	0
kickbox	0
kickconf	0
kicker	0
kicker-manager	0
kickerplan	0
kickme	0
kickoff	0
kickstand	0
kickstart	0
kickweb	0
kicsa	0
kid	0
kid-safe	0
kid-template	0
kid3	0
kidbasic	0
kidconvert	0
kideia	0
kidesim	0
kidexplorer	0
kidgal	0
kidgames	0
kidjunior	0
kidl	0
kidlauncher	0
kidmaster	0
kidmedia	0
kidnap	0
kids	0
kids-companion	0
kids-d	0
kidsbrowser	0
kidscare	0
kidskey-babyabc	0
kidsletsplay	0
kidsos	0
kidsplay	0
kidsweb	0
kidthree	0
kidzbrowser	0
kieker	0
kiett	0
kifoo	0
kift	0
kifu	0
kifu-generator	0
kifupdown	0
kiga3000	0
kigger	0
kigyo	0
kigyobuvolok	0
kigyofarm	0
kigyofarm-hustl	0
kigyofarmby6thf	0
kihtoua	0
kii-frame	0
kiids	0
kiiwii	0
kijiao-r1	0
kik5	0
kika	0
kiki	0
kikipedia	0
kikitelnetserve	0
kikix	0
kiko	0
kikoblog	0
kile	0
kilimanjaro	0
kill--field	0
killarney	0
killbill	0
killboard	0
killdiak	0
killdozer	0
killemall	0
killerinstinct	0
killerirc	0
killerkid	0
killermanager	0
killermud	0
killeroids	0
killerpdf	0
killerpy	0
killersecsoft	0
killerwall	0
killie6	0
killkasha	0
killpoke	0
killprocess	0
killprogram	0
killsudoku	0
killthepopups	0
killtrojan	0
killvi	0
kilnvisor	0
kiloproductions	0
kiloserver	0
kiltdown	0
kim	0
kim-chat	0
kima	0
kimacc	0
kimagemapeditor	0
kimageprocess	0
kimai	0
kimap	0
kimas	0
kimb	0
kimbocms	0
kimboot	0
kimc	0
kime	0
kimera	0
kimmis-corner	0
kimon	0
kimon0	0
kimono	0
kims	0
kimtutarbizi	0
kimwebsites	0
kin	0
kin-g	151291
kinabalu	82591
kinapsis	131336
kinase	115926
kinbech	0
kinco	174653
kincodec	136714
kincskereso	21073
kindb	34384
kindeditor	112752
kindergarden	95530
kindergarten	96328
kindergarten-kr	122733
kindergarten2	123120
kindergarten42	76754
kindlemanager	90166
kindu	145809
kindware	130578
kindy-game	122089
kinec	59653
kinekit	143937
kinematics	67188
kinematicswb	56475
kineshell	126433
kinesis	104234
kineta	108770
kineticblueproj	72440
kineticmodels	54456
kineticsproject	113839
kineticteam	38585
kineylab	100874
kinfinder	140255
king	66410
king-arthur	70353
king-cms	122765
king-game	110494
king-of-kings	156958
king-pro	116532
kingate	35500
kingchess	9209
kingcms	49947
kingcobra	101319
kingdom	79162
kingdomfounder	108695
kingdomgenerato	73740
kingdoms	47367
kingdomsociety	97923
kingdomtale	87616
kingdomtaxi	97308
kingdomtech	99471
kingdomz	144365
kingfisher	117529
kingfisherqm	18336
kingkong	118572
kinglet	143156
kingmattchat	108215
kingmu	115543
kingofkings	62905
kingphp	97803
kingplayer	94895
kingpos	99408
kingroup	106802
kingscorner	102397
kingsdestiny	91421
kingsofterhelpe	139098
kingsonline	150849
kingyes	63349
kinitiator	153764
kink	40303
kinkatta	23090
kinkeditor	54183
kinky	105449
kinnock	152358
kino	2353
kino-crtbrt	64510
kinoki	148536
kinokpkcomrel	93014
kinonk	36524
kinosearch	139891
kinshipeditor	42481
kinsight	187665
kinstall	154334
kinstallprogrms	23772
kintab	52885
kintegration	62206
kinterbasdb	5915
kinterdev	14823
kinvestsim	94001
kio-clucene	63334
kio-sword	35451
kiobuf	71568
kiofoto	62225
kioik	46404
kiokkiodemon	79525
kionjb	0
kiops	112046
kiosk	59527
kioskbrowser	68125
kioskcontrol	67357
kioskify	79497
kioskomotiv	0
kioskos	141657
kiotypo3	8599
kiowa	128623
kiozen	7820
kipa	28163
kipferl	141391
kipi	2409
kipina	49821
kipodsync	145917
kipong	91131
kipopo	48837
kipu	32334
kipumaker	37115
kir	133027
kira	52880
kiran	91554
kiraproject	87726
kirbyrpg	65412
kirc	34356
kircontrol	75829
kircontrol2	97436
kirin	91870
kirke-ws	31623
kirkwood	115556
kirstensviewers	19333
kis	142151
kisanji	0
kisaragiproject	66956
kisbox	107595
kisbus	48528
kiscms	76857
kiscsiadm	39734
kisdn	84305
kisdnmon	79572
kisdnmonitor	52895
kisengine	65315
kiserv	136467
kisgb	46280
kisi	108335
kiside	63051
kisilox	138880
kiskis	35725
kismacreloaded	124040
kismet-qte	31159
kismetdb	110037
kismettoolsuite	35883
kiso	35036
kisocd	12170
kisomandel	77916
kisql	58939
kiss	65694
kiss-framework	120837
kiss-ids	168220
kiss4lin	49733
kissajax	121411
kissalice	45615
kissbeans	149913
kissd-2	74917
kissdcompanion	114651
kissfft	17604
kissgen	75774
kissgps	51095
kissis	12205
kisska	55257
kisslet	34303
kisslink	106219
kissme	8389
kissmetoo	32484
kissmyth	124129
kissphp	0
kissprolog	88768
kissthecook	110392
kisstomato	107868
kisstux	30026
kissud	60923
kiswahili	140615
kitab	44921
kitanai	85726
kitapro	129068
kitchensynch	49571
kitchentimer	22057
kitchentimer4j	132762
kitclient	52547
kite	127197
kitell	145027
kiteroot	93698
kitesim	177447
kitikat	56838
kits	68500
kitsapchart	29880
kitscm	91396
kitstat2	78875
kitsune	27318
kitti	24594
kittinzui	74669
kittorrent	93162
kittracker	136719
kitty	54278
kittybearcode	114403
kittycms	80994
kittydcbot	59221
kittyirc	48206
kittyos	112169
kitwiki	88514
kitxml	56111
kiwi	121842
kiwi-lang	181462
kiwi-navi	127119
kiwiblog	98910
kiwicommerce	99011
kiwikiwi	33761
kiwimon	153572
kiwimp	43645
kiwimusic	152085
kiwiocms	128305
kiwispam	70599
kiwisuite	140318
kiwiwiki	98676
kiwix	10021
kix	139233
kixdelta	52549
kixelspace	115039
kixfw	37225
kiyasui	80993
kizerpsp	103936
kizula	32053
kjaks-mu	68405
kjapi-samples	105261
kjaportal	26666
kjbible	55993
kjchat	128129
kjcoma	0
kjeditor	33216
kjf	123276
kjig	140305
kjmouse	48121
kjpeg2avi	60359
kjscompress	20236
kjsplit	46737
kjtechforce	40493
kjv	119265
kjvbible	52253
kjvbookofpsalms	95012
kjvwithbrotherv	68382
kjw	93713
kjwaves	36614
kkag	46185
kkbswitch	19251
kkd-df445-bofra	123577
kkk-tuwasiliane	40901
kkkkkkkkkk	120219
kkkomerce	110218
kkp	65782
kkpwm	64394
kkrcon	47514
kksbill	66516
kksearchflat	115312
kkserver	65150
kkslimlinux	34231
kkst	173996
kla	12307
klabamba	88141
klack	177793
klad	132437
klagenmirror	110250
klahowya2	55001
klam	141365
klamath-wf	134518
klamav	3729
klang	70516
klanmanager	77742
klap	75401
klaper	71993
klapjack	58250
klarthon	61285
klashfxp	183476
klasifik	102318
klassica	115626
klassie	53356
klassmodeler	25520
klat	140927
klat-im	125182
klatexformula	4428
klatoo	106946
klauncher2	88345
klausurcdkit	80196
klausyk	0
klautor	57629
klavar	21296
klavaro	244
klaverjacket	104484
klaverjasscore	10218
klavg	46878
klayge	2123
klbase	179281
klbcopy	67886
klcdbright	77353
klcddimmer	9364
klce-glug	66290
kldev	95838
kldfind	57566
kle	30802
kleanup	79265
klear	65135
klearcase	44584
kleardock	69111
klearnnotes	69061
klearnnotes2	26331
klearorg	125064
klecks	45792
kleeq	113188
klein	68313
kleinvm	43935
kleio	125458
klementine	65316
kleomash-cms	116849
klep	38224
kleshik	31801
klesson	102332
klevel	48228
klex	63702
klexview	29542
klf	68576
klg	41055
klib	92168
klibary	26015
klibcpp	75263
klibido	12939
kliblibrary	22946
klibrary	100494
klibs	13774
klickety	30718
klicklack	54862
klickr	71621
klicky	51526
klientcontrols	143897
klight	0
klightsout	47680
klik	79432
klikamarok	108049
klikon	59184
klilo	58567
klimb	124484
klimt	42428
klin	90791
klinarch	128128
klingo	152657
klingon	173518
klingvo	99880
klininfo	79533
klint	74286
klinux2440	53534
klinza	57593
klipboard	50337
kliper	128708
klira	29770
klisp	111034
klivejournal	47892
kljc	167664
klk	8791
klm	56896
klmcl	66113
kloben	13120
klogic	95250
klogie	54263
klogin	75731
klogoturtle	113431
klogshow	59829
klogview	41746
klogwatch	58865
klondike	53553
klondike-yukon	65424
klondikesolver	109415
klone	82163
klopsterutils	64922
klorofil	125780
klortho	133540
kloserechner	92954
klsof	34570
klstetra	9679
klstrigo	14635
klt	49636
klub	54531
klubstar	123371
kludge	71255
kludge3d	20933
kluje	32555
kluk	79565
klumpfot	115648
klunaratlas	142523
klunk	115797
klusolve	15775
klustakwik	42503
klusters	0
klv4php	39454
klvm	107057
klwelkin	121847
kma	65465
kmade	30483
kmae	138230
kmag	21238
kmagic	58584
kmagickresize	45693
kmago	32130
kmake	83265
kmakefaq	67359
kmamerun	26833
kmapeditor	31932
kmapexplorer	28030
kmapnetdrive	104257
kmapper	41840
kmassmailer	46881
kmathgen	94640
kmatix	74277
kmatplot	188104
kmatrix3d	16115
kmayan	64996
kmb-remember	99501
kmc-utils	68017
kmcriie	41917
kmd-gil-library	96328
kme	14790
kmeans	121821
kmediadesktop	116086
kmediagrab	44783
kmediaplayer	61929
kmeleon	778
kmelo	100415
kmemo	24605
kmemorize	10162
kmenc	113191
kmenc15	19698
kmencoder	27198
kmer	28352
kmerlin	38538
kmess	443
kmeter	47479
kmetronome	4434
kmf	107263
kmfl	6915
kmhero	80336
kmidplay	78563
kmindmap	30101
kmines	9524
kminix	96946
kmk	110580
kmkey	39211
kml	45378
kml-editor	28101
kmlaila	126147
kmlchart	28527
kmlconverter	120517
kmlcreator	34380
kmlcsv	21726
kmleague	45069
kmlmapserver	32308
kmlshare	64324
kmltosql	38488
kmlwriter	105826
kmm	68657
kmmail	20130
kmms	61449
kmnito	40662
kmodest	45151
kmon	24269
kmoney	190928
kmoneymanager	72658
kmoo	169920
kmood	25254
kmoviecataloger	0
kmp32cdda	137742
kmp3indexer	44121
kmp3manager	75956
kmp3tag	75899
kmpd	181079
kmpg2	40676
kmplayer	167752
kms	112829
kmsg	70058
kmsn	50496
kmsnip	47707
kmtchess	5999
kmtp	63323
kmtracker	73862
kmubunny	23399
kmud	67789
kmudder	0
kmuerposs	96531
kmule	132020
kmus	100584
kmush	22523
kmusicadmin	51451
kmusicdb	43054
kmusicmanager	59529
kmux	4151
kmux232	93301
kmw	59456
kmwm	93800
kmx	131780
kmyfirewall	9677
kmyirc	49987
kmymoney2	538
kmyradio	84041
kna	29973
knab	49896
knackcms	35648
knafve	171760
knagios	107780
kname	98780
knapik	106370
knapper	113008
knapsack	115742
knapsackga	56357
knapster	25201
knapy	65971
knasos	72851
knat	100043
knatesetiquette	154868
knave	81435
knavigator	113596
knbim	89899
kncc	40780
kncforum	68775
kncpong	70896
kncsi-ai	118004
kncwebserver	67499
kndict	35899
kndiswrapper	26906
knecs	25435
kneemail	51403
kneer	87861
kneobase	49665
knet	57431
knetleds	77541
knetmap	43890
knetmeter	29113
knetmirror	121169
knets	65188
knetscan	61105
knetstats	23122
knetworkmap	95352
knewspost	73979
knewt	91623
knewz	63511
knfo	67362
knfsplugin	169321
knif	101202
kniffel	73034
kniffelwx	39259
knight	81794
knight-blade	107214
knight-tour	100551
knightgina	53371
knightnet	76496
knights	14340
knights-n-daze	139616
knights2	112932
knights20	91983
knightsmail	58178
knightsoftcms	94023
knightsofwar	109503
knightsting	119695
knightstour	63153
knightstourinc	92304
knightswhogowii	111374
knightswizards	84384
knightswordgame	91348
knightz	99602
knightztemplar	106498
knim	74148
kninja	76237
knirpskrieg	69315
knistnet	26185
knitml	5218
knitter	6903
kniznica	97980
knj-irc	19877
knjb	178857
knjiptables	29101
knjnetworkstat	29133
knjphpbcompiler	29141
knjphpframework	29138
knjqemucontrol	29137
knjsqladmin	29141
knma-pchs	95030
knmap	41734
knmapfe	57676
knmp	0
knnl	27755
knob	35775
knobolisp	107598
knobot	18755
knochat	122234
knock	58022
knocker	21811
knockknock	40889
knockoff	62690
knocop	136093
knod	96343
knoda	15847
knodata	93057
knode	189705
knodesk	51586
knofault	89739
knokiisync	59310
knokryptia	129548
knomad	79889
knomos	38164
knomos-gestione	47968
knopaste	52182
knoplex	88193
knoppel	15634
knoppel-wiki	130043
knoppix-ar	47725
knoppix-builder	128176
knoppixmame	24510
knoppmythaddons	114585
knortal	126409
knose	119300
knossos	132935
knosystem	110228
knot	119167
knotal	107417
knotes	46996
knotlab	121278
knott	117627
knottty	123397
knottymodules	119235
knotwork	11005
knovaboards	74754
know	69204
knowbase	183225
knowble	95708
knowceans	55630
knowflow	149511
knowfm	53517
knowfs	65409
knowhow	93605
knowit	8783
knowitall	111361
knowledge-base	27557
knowledge-mgt	114638
knowledgebank	65812
knowledgebase	23997
knowledgebase2	73302
knowledgebaseso	94740
knowledgebox	49956
knowledgecenter	130114
knowledgeengine	113397
knowledgefx	84178
knowledgemap	176366
knowledgeoffice	37724
knowledgequiz	29660
knowledger	12629
knowledgeroot	901
knowledges	106155
knowledgeshaker	14813
knowledgeslots	77887
knowledgetree	13799
knowledgews	79844
knowlib	156461
knowlp	75023
knowndefects	20700
knownepal	92035
knownet	89974
knowos	35233
knowtator	7289
knowwe	19665
knoxaeslx	114570
knoxshell	119896
kntguberpong	44589
knuserv	72759
knusmaug	79468
knutbot	111456
knutselplugin	84372
knwmanager	81283
knworld	94244
knx-support	139254
knxathome	15109
knxframework	87530
knxnetipdissect	5338
knxnetipmux	38785
knxserver	0
knxweb	101347
knzb	134998
ko64eto	30098
koa	123621
koad	121409
koala	51302
koala-framework	98192
koala2	122307
koalacalendar	46740
koalagraphics	38094
koalamud	0
koan	109947
koantcluster	100053
kob	22917
kobalt	118952
kobayashimaru	62487
kobazscripts	51518
kobd	99987
kobelisk	47694
koberjam2	75625
kobeye	91220
kobit	32607
kobject	3430
kobjects	29531
koblostudio	91903
kobold-py	113527
kobold64	160660
koboldproject	28102
kobox	46771
kobrakandy	91194
kobzar	86720
koceansaver	16180
koch	29457
koco	60356
kocokexplorer	91410
koctave	7450
koctopus	0
koda	20949
kodachi	128189
kodakpcd	40916
kodaweb	137422
kodaxilbase	28520
kode	143021
kodefu	92369
kodefupro	59672
kodepaster	66946
kodestudio	139869
kodigo	18873
kodisein	23891
kodla	105524
kodoc	137441
kodoku	97068
kodos	4897
kodougu	113538
kody	32886
koelib	157355
kof91	22622
kof91-sdl	118094
kofe-lib	124951
koffeekup	78270
koffeinkollegak	122841
kofferpacken	110285
koffice	189672
koffieklets	99627
koffienews	0
koffiii-forum	129994
koffle	72163
koflinux	37542
koge	25481
koggtag	81382
kognition	41681
koha	39607
koha-tools	22405
kohastowextras	66265
kohonen-tools	144352
kohonenphplib	119379
kohousanchess	95775
koi	36636
koil	41381
koinkoin	34837
koinonia	105332
koinpurse	15869
koios	104311
koizo	4299
kojoney	14081
kokatrix	50634
kokeshcms	54350
koki	99153
koko	35687
kokogut	20956
kokomo	116792
kokos	125836
kokpit-db	4606
kokrmoz	102533
kol-ce	20847
kola	0
kolab	83815
kolab-debian	31379
kolabobjects	97973
kolabsyncml	55767
kolabwebclient	71823
kolbasic	22781
kolclan	133849
koleje	139498
kolektion	176714
kolimp	0
kolitsina	43713
kollabus	101927
kollektive	44659
kollektor	16685
kollins	75045
kollum	112461
kolmafia	194
kolmelion	36373
kolmelwin	134520
kolmogorov	9023
kolo	126810
kolodar	90515
kolomixer	135925
koloproto	93696
kolourpaint	14551
kolovos	24826
kolsimulator	62221
koludar	142261
kolumbo	88165
koma	139759
komacro	127320
komacroproject	113018
komain	64282
komando	142900
komar	66588
komasurfen	67123
komba	26541
kombine	15597
kombos	159881
komedo	14280
komi	0
komik	76191
kommediaproject	116391
kommerce	99629
kommivoyager	0
kommplot	74337
komms	152293
kommunicator	31337
kommunik	43461
kommute	393
komodo	23297
komodopgmp	64535
komoku	79974
komparator	25373
komparetwo	38097
kompimi-cdsl	57762
kompobase	78949
kompoo	100342
komport	32310
kompose	70343
kompozerfacil	3019
kompozeri	102665
kompozerport	46026
komradkommander	89361
komssys	40646
komtg	174433
komunikator	80670
komunio	131681
komyocms	114661
kon	116901
konair	189970
konceive	68479
kond	82175
kondor	32105
kondorview	144307
konductor	15245
konduit	20824
kone3d	125735
konekto	116308
konektor	98099
konep-posff	45051
konez	68454
konfabulatrix	88544
konference	177663
konferencje	121857
konfidi	15485
konfido	177554
konforweb	43296
konfox	80148
kong	144454
kongmingosgi	123265
kongmoneo	120507
kongomatus	22805
kongsatang	104777
konijntjecrack	103267
konkordancer	37663
konnect-p2p	114701
konnections	57994
konnex	122985
konnexion	142433
konobb	0
konoha	97419
konqburn	35123
konquer	58459
konsep	70413
konserve	24001
konsodium	129222
konsolscript	496
konspire	8662
konstructstudio	122246
konstrukt	64331
kontacts	160996
kontacttwitterp	47385
kontak	97140
kontakt	167290
kontaktim	102590
kontakto	121437
kontent	12821
konticki	67719
kontikicms	46684
kontor	30942
kontractor	139971
kontrol	115265
kontroldjnet	26452
kontroller	12879
kontrollerlab	3832
kontzinut	116277
konus	122249
konuskan	101285
konverse	34569
konvert	14221
konvert2ogg	63792
konverter	64139
konverter4meizu	92932
konvertwizard	46762
konway	109384
konwert	49161
konyvl	129367
konzentration	56120
kooc	97162
koodb	59372
koodraw	48892
koog	61324
kook	47608
kookaburra-draw	132953
kookbook	124649
kookedsushi	96767
kool	115961
koolancetms	106092
kooldock	22271
koolib	144155
koolon	98250
koolpoker	68778
koolray	184592
kools	62242
kooncad	129939
kooop	107791
koop	105222
koopa-bros	108576
koordtrans3d	3503
koos	110323
kop	17260
koparka	52873
kopenbabel	19146
kopenhbci	57332
kopete	19365
kopeteantispam	4290
kopetebday	118725
kopetemailru	102610
kopi	24407
kopio	77334
kopkop	63970
koplerbotv412-1	100059
kopls	47465
koppermine	23628
kops	31226
koptioncalc	66296
kopuz	123977
kopy	144442
kora	2147
korale	156413
korallenriff	22670
korat	13464
korax	5292
korbis	38729
korcorpus2	108950
kordial	86083
kore	48016
koreanrhymedic	98522
koreantable	79703
koreos	41783
korexp	142606
korg	74400
korglib	49930
korgpaeditor	96818
koriandol	86353
korinoco	37696
korisnecd	80708
kork	35884
korkboard	117202
kormangos	103565
kormidlo	26677
kornaxx	80391
kornerstone	65322
korogho	39045
korona-quest	145603
koros	122881
korosukami-sama	104689
korpis	94688
korps	34780
korpuswalter	124892
korreleranms	112266
korriban	56068
korsec	112598
korset	102687
kortat-equals	134559
kortecoconvert	95736
koruma	68769
korzen3d	101035
kos	67097
kos57206	79391
kosbi	76467
kosciuchhomewor	89780
kosdivx	105326
kose	73070
kosh	147545
kosi	8836
kosim	67596
kosire	79242
kosmagene	104374
kosmo	69670
kosmobot	84076
kosmoim	128048
kosmos-blu	27449
kosmosfs	1458
kosmosgame	112068
kosmoshare	124933
kosmosonline	30223
kossim	47368
kossmixer	56537
kot	78055
kotaka	25344
kotc	142936
koteros	69329
kotex	108213
kotion	144391
kotitz	52944
kotnetlogin	103673
kotoba	157024
kotortoolset	33204
kouartz	94578
koubru	32698
kouchat	70139
koules	40225
kounti	86737
kourjet	79919
kourl	83606
koutpost	29467
kov-raidplaner	76048
kovula	39883
kowa	4762
kowaleba	130491
kowari	6565
kowi	136999
koyo-k	24711
koyote-land	17232
kp-gallery	134673
kp-netlink	81702
kp-project	128046
kpacman	33317
kpad	52271
kpage	12780
kpan2	68147
kpanel	57220
kpanel1	111892
kpar	109050
kpasman	41316
kpassport	122564
kpbank	102821
kpbbuttons	128220
kpbmenh	65535
kpbot	74504
kpc	66723
kpc2	81545
kpdf2	54142
kpdfimport	12887
kpdiagnosis	132018
kpdl	153463
kpeggy	76808
kperforce	100725
kpersiancal	85860
kpex	30823
kpg	6085
kphone	26002
kphonecenter	49457
kphorary	15290
kphotobook	25905
kphotobymail	21185
kphotools	55898
kphpbbhost	126008
kphpdev	56530
kpi	106166
kpi200	51401
kpicdb	74741
kpictorial	56452
kpicusbbootload	94939
kpinger	61729
kpkcs11	112953
kpkgmanager	52539
kpkgmk	115638
kplayer	23448
kplaylistnuked	114213
kplaytray	78726
kplazer	107688
kplconvert	91676
kpminer-tr	102751
kpncalc	43155
kpntas	169759
kpod	35104
kpogre	3126
kpointlessapp	122729
kpoker	189602
kpoll	32004
kpolynome	66315
kpontology	138733
kpooladm	99273
kpop	80210
kpopflash	78198
kpoppassd	52267
kpopper	32192
kpoptray	67689
kpopupdict	79301
kportagewatch	81057
kportal	0
kports	6022
kpos	69975
kpositron	71194
kpowerlend	73917
kpp	74258
kppack	77159
kppp-standalone	121713
kppplogger	174690
kprayertime	34485
kpreempt	0
kpref	47386
kprefmp3	62154
kpregs	71923
kprg	133719
kprobe	52259
kprobmod	134853
kprof	9701
kprogrammer	76213
kproject	56413
kproject-jgl	133419
kprojectfb	55809
kpshlm	141629
kpsk	28463
kpsp	49629
kpspman	118510
kptc	55160
kptracker	115525
kpu2008	103615
kpum	15270
kpumpe	33577
kputty	118166
kpuzzle	35708
kpwv	57577
kpython-utils	40500
kqemu	15983
kqemugui	25231
kqf	130945
kqlib	172627
kqthebetrayer	38106
kquicksort	78497
kquitmeter	154262
kquran	107572
krabber3	167249
krabbit	100517
krad	135932
kradio	475
kradview	66796
krae	67533
kraft	925
kraftpaper	107151
kragma	126908
krajaxirc	97157
krakatoa	123908
krakatoasearch	36948
krakel	136067
kraken	60548
kraken-gateway	3550
kraken-shell	110136
krang	3336
krank	8410
kraptor	29427
krashnet	66606
kraska	123810
kraskarta	44931
krass	73245
kratos	108035
kratosorange	26720
krawu	60214
krax	158480
kraze	139699
krazhkoder	49864
krazyrails	121210
krb5keygen	138350
krb5servicetool	104845
krb5ticketwatch	13410
krbldap	112912
krbuserfolder	33048
krcupdate	93414
krdesktop	31274
krdm	20758
kread	39932
kreader	180108
kreate	119819
kreatecd	48211
kreativ-collage	29606
kreativesfsvn	23445
kreativeshop	106834
kreator	57267
krecipes	1772
krecmydesktop	45579
kredash	91788
krefty	63685
krekub	100120
kreminder	64185
krename	24543
kreobackup	103979
krepository	126616
kreproxy	10720
kresemble	178542
kreserva	146105
kresourcewcap	57463
krez	108719
krframes	132279
kribbage	118700
krickscore	55973
krico	70928
krig	69101
krikkit	67018
krill	44472
krinein	143132
krinnicam	41564
krio	16492
krio500	64589
krioutil	71583
kripkechecker	93362
kripper	53133
kriptic-java	120607
kripton	87981
kriptosms	121400
kris	117210
krisbomber	72073
krisenplaner	131630
krisk	124021
kristy	124082
kriterion	118443
kritton	0
krix	12667
krmp3	34872
krn	58546
kroak	19779
krobotif	36441
kroc	144604
krochat	168056
kroevet	73759
krom	76900
krome-lightwolf	42547
kron	93234
krone	51147
kronojunior	36679
kronometremmerh	96018
kronophobia	30020
kronos	68762
kronos-cms	0
kronosbb	127811
kronosprojects	103494
kroskomp	47156
krossdcpp	36735
krot	23565
kroulettesim	51967
krovclock	96190
krowa	123334
krpm	39260
krpmbuilder	37365
krpmdrake	167162
krs-lib	81888
krsa	42571
krshnaproto	104894
krsn	158641
krss	32343
krsvp	45028
krtspproxyd	68612
kruggchess	123612
krum	107254
krumo	10512
krunning	64015
krunseti	54273
krusader	289
krut	2762
krutski	98091
krux	131489
krw	68814
krximpexp	5242
kryfto	119238
kryprius	135787
