#  file: fmRawProjectStats2013-Sep.txt
#  package: fmProjectData
#  description of file/package:
#
#  This package includes raw data files from our database of Freshmeat project 
#  information generated from the list of projects gathered in 2013-Sep
#
#  Raw data was inserted into database by running the scripts:
#  scraper.pl and url_resolver.pl on the RDF files provided by Freshmeat. Get 
#  these files like this:
#  curl -O http://download.freshmeat.net/backend/fm-projects.rdf.bz2
#
#  Scripts & raw data available at http://flossmole.org
#  Scripts written by Megan Squire and contributed to the FLOSSmole project
#
#  This data is free and available for any use (afterall we just spidered it ;).
#  We do however request that those using the data in any published form provide 
#  a citation to: FLOSSmole Project (2004-2013) 
#  The project is available at: http://flossmole.org
#
#  SELECT project_id, projectname_short, vitality_score, vitality_percent, 
#  vitality_rank, popularity_score, popularity_percent, popularity_rank, rating, 
#  rating_count, rating_rank, subscriptions
#  FROM `fm_projects`
#  WHERE datasource_id=387
#  ORDER BY project_id
#
#  datasource_id = 387 is the 2013-Sep run on freshmeat.
project_id	projectname_short	vitality_score	vitality_percent	vitality_rank	popularity_score	popularity_percent	popularity_rank	rating	rating_count	rating_rank	subscriptions
439	astaropsd    	67.84    	NULL	NULL	119.14    	NULL	NULL	10    	12    	NULL	16    
440	asl    	40.18    	NULL	NULL	1431.33    	NULL	NULL	242    	267    	NULL	475    
442	asterisk    	8.32    	NULL	NULL	738.93    	NULL	NULL	18    	23    	NULL	242    
443	asteroids3d    	5.39    	NULL	NULL	177.99    	NULL	NULL	3    	3    	NULL	17    
445	astime    	4.04    	NULL	NULL	32.86    	NULL	NULL	1    	1    	NULL	1    
446	astroconst    	2.19    	NULL	NULL	46.43    	NULL	NULL	0    	0    	NULL	3    
450	atarux    	1.0    	NULL	NULL	47.16    	NULL	NULL	0    	0    	NULL	3    
453	aterm    	6.4    	NULL	NULL	295.16    	NULL	NULL	35    	38    	NULL	70    
455	athene    	5.32    	NULL	NULL	196.27    	NULL	NULL	0    	1    	NULL	29    
459	atiswiki    	1.0    	NULL	NULL	23.87    	NULL	NULL	0    	0    	NULL	1    
464	aubng    	1.8    	NULL	NULL	40.1    	NULL	NULL	0    	0    	NULL	3    
465	audiofilelibrary    	24.69    	NULL	NULL	276.74    	NULL	NULL	3    	3    	NULL	84    
466	audio-entropyd    	4.4    	NULL	NULL	91.21    	NULL	NULL	2    	2    	NULL	9    
467	audiodsp    	1.46    	NULL	NULL	27.42    	NULL	NULL	0    	0    	NULL	0    
468	audiocdweb    	1.0    	NULL	NULL	30.33    	NULL	NULL	0    	0    	NULL	1    
470	audiocutter    	3.27    	NULL	NULL	69.89    	NULL	NULL	1    	1    	NULL	10    
471	audiogalaxysatellite    	2.48    	NULL	NULL	80.99    	NULL	NULL	2    	5    	NULL	6    
472	audiomixer    	1.0    	NULL	NULL	41.11    	NULL	NULL	0    	0    	NULL	1    
473	audit    	1.0    	NULL	NULL	45.69    	NULL	NULL	0    	0    	NULL	1    
477	etsre    	1.42    	NULL	NULL	23.24    	NULL	NULL	0    	0    	NULL	1    
478	august    	4.05    	NULL	NULL	116.0    	NULL	NULL	4    	4    	NULL	8    
479	aumix    	13.84    	NULL	NULL	138.35    	NULL	NULL	7    	7    	NULL	33    
482	austinpm    	1.43    	NULL	NULL	86.5    	NULL	NULL	0    	0    	NULL	6    
483	authensmb    	1.74    	NULL	NULL	35.78    	NULL	NULL	0    	0    	NULL	1    
484	authenticatedusercommunity    	3.26    	NULL	NULL	78.84    	NULL	NULL	0    	0    	NULL	4    
485	authforce    	4.03    	NULL	NULL	86.26    	NULL	NULL	0    	0    	NULL	11    
486	authlocal    	2.49    	NULL	NULL	26.12    	NULL	NULL	0    	0    	NULL	1    
488	auth_ldap    	2.85    	NULL	NULL	91.1    	NULL	NULL	0    	0    	NULL	9    
489	automanager    	2.94    	NULL	NULL	53.81    	NULL	NULL	0    	0    	NULL	2    
490	and    	4.32    	NULL	NULL	135.81    	NULL	NULL	0    	0    	NULL	16    
495	autoclose    	2.02    	NULL	NULL	31.38    	NULL	NULL	0    	0    	NULL	0    
496	autoconf    	15.03    	NULL	NULL	537.59    	NULL	NULL	17    	18    	NULL	288    
498	autoconvert    	4.92    	NULL	NULL	34.0    	NULL	NULL	1    	1    	NULL	3    
500	autodns    	2.81    	NULL	NULL	82.76    	NULL	NULL	0    	0    	NULL	8    
501	autofs    	5.95    	NULL	NULL	222.49    	NULL	NULL	2    	4    	NULL	44    
502	autofscdchanger    	1.0    	NULL	NULL	26.94    	NULL	NULL	0    	0    	NULL	1    
504	autogen    	14.45    	NULL	NULL	280.92    	NULL	NULL	1    	1    	NULL	52    
507	autojot    	1.0    	NULL	NULL	53.03    	NULL	NULL	0    	0    	NULL	3    
508	autolame    	2.96    	NULL	NULL	40.94    	NULL	NULL	0    	0    	NULL	1    
513	automake    	26.1    	NULL	NULL	547.32    	NULL	NULL	14    	15    	NULL	317    
515	apgd    	5.47    	NULL	NULL	319.75    	NULL	NULL	15    	16    	NULL	96    
516	autoxdr    	1.0    	NULL	NULL	67.38    	NULL	NULL	0    	0    	NULL	3    
518	asa    	3.72    	NULL	NULL	92.89    	NULL	NULL	0    	0    	NULL	11    
520	autoopts    	9.14    	NULL	NULL	169.99    	NULL	NULL	1    	1    	NULL	27    
527	autorip    	69.76    	NULL	NULL	62.05    	NULL	NULL	2    	2    	NULL	6    
528	autorpm    	7.21    	NULL	NULL	291.02    	NULL	NULL	6    	7    	NULL	64    
529	autorun    	2.83    	NULL	NULL	27.11    	NULL	NULL	0    	0    	NULL	2    
530	autosig    	1.5    	NULL	NULL	15.56    	NULL	NULL	1    	1    	NULL	0    
532	autostatus    	2.6    	NULL	NULL	37.88    	NULL	NULL	0    	0    	NULL	4    
533	autotrace    	4.23    	NULL	NULL	169.0    	NULL	NULL	4    	4    	NULL	55    
534	autotunnel    	1.05    	NULL	NULL	88.86    	NULL	NULL	1    	2    	NULL	7    
535	autoupdate    	15.46    	NULL	NULL	499.39    	NULL	NULL	20    	21    	NULL	152    
536	autozen    	1.81    	NULL	NULL	102.67    	NULL	NULL	1    	3    	NULL	13    
538	afinger    	3.06    	NULL	NULL	23.94    	NULL	NULL	0    	0    	NULL	0    
540	avacl    	1.0    	NULL	NULL	32.08    	NULL	NULL	0    	0    	NULL	2    
541	avalon    	4.73    	NULL	NULL	214.24    	NULL	NULL	12    	16    	NULL	24    
542	avengersnewssystem    	2.03    	NULL	NULL	28.51    	NULL	NULL	0    	0    	NULL	2    
544	avfs    	12.66    	NULL	NULL	227.18    	NULL	NULL	1    	1    	NULL	45    
545	avi-xmms    	2.14    	NULL	NULL	145.33    	NULL	NULL	5    	8    	NULL	29    
546	x2divx    	2.13    	NULL	NULL	145.86    	NULL	NULL	0    	0    	NULL	22    
547	avifile    	2.97    	NULL	NULL	412.21    	NULL	NULL	16    	18    	NULL	159    
548	avi2mpegpatch    	1.01    	NULL	NULL	81.68    	NULL	NULL	0    	0    	NULL	5    
549	avl    	2.12    	NULL	NULL	64.86    	NULL	NULL	0    	1    	NULL	6    
550	avlmap    	3.85    	NULL	NULL	60.15    	NULL	NULL	1    	1    	NULL	8    
552	avrmon-stk200    	2.35    	NULL	NULL	57.36    	NULL	NULL	0    	0    	NULL	4    
553	avs    	1.0    	NULL	NULL	21.31    	NULL	NULL	0    	0    	NULL	0    
554	avtv    	1.42    	NULL	NULL	41.21    	NULL	NULL	0    	0    	NULL	1    
555	awag    	1.0    	NULL	NULL	42.59    	NULL	NULL	0    	0    	NULL	1    
557	awe32controlpanel    	1.41    	NULL	NULL	27.84    	NULL	NULL	0    	0    	NULL	0    
558	awemud    	7.29    	NULL	NULL	184.19    	NULL	NULL	0    	0    	NULL	24    
560	awka    	2.43    	NULL	NULL	60.4    	NULL	NULL	1    	1    	NULL	7    
562	awstats    	11.68    	NULL	NULL	3875.36    	NULL	NULL	82    	89    	NULL	334    
563	ax25-apps    	1.07    	NULL	NULL	49.5    	NULL	NULL	0    	0    	NULL	4    
564	ax25-tools    	1.51    	NULL	NULL	48.99    	NULL	NULL	0    	0    	NULL	4    
566	axkit    	4.63    	NULL	NULL	49.64    	NULL	NULL	1    	1    	NULL	7    
568	axyftp    	2.6    	NULL	NULL	94.15    	NULL	NULL	4    	4    	NULL	7    
569	a_dbc    	70.46    	NULL	NULL	66.3    	NULL	NULL	0    	0    	NULL	3    
570	b-chat    	68.43    	NULL	NULL	19.67    	NULL	NULL	0    	0    	NULL	0    
571	b_    	4.88    	NULL	NULL	118.83    	NULL	NULL	1    	1    	NULL	26    
573	babelj    	1.0    	NULL	NULL	39.46    	NULL	NULL	0    	0    	NULL	2    
575	babylonchat    	5.56    	NULL	NULL	180.57    	NULL	NULL	1    	1    	NULL	18    
576	babytrans    	3.04    	NULL	NULL	56.25    	NULL	NULL	1    	1    	NULL	6    
577	back-end    	5.63    	NULL	NULL	200.9    	NULL	NULL	0    	1    	NULL	32    
579	kfibs    	3.13    	NULL	NULL	21.77    	NULL	NULL	1    	1    	NULL	0    
584	backupedgeforlinux    	70.39    	NULL	NULL	34.21    	NULL	NULL	0    	0    	NULL	0    
586	backupsd    	1.0    	NULL	NULL	22.93    	NULL	NULL	0    	0    	NULL	0    
587	backupsw    	1.64    	NULL	NULL	57.97    	NULL	NULL	0    	0    	NULL	2    
589	badge    	1.0    	NULL	NULL	24.45    	NULL	NULL	0    	0    	NULL	1    
590	bag    	1.47    	NULL	NULL	58.97    	NULL	NULL	0    	0    	NULL	2    
593	bahamut    	3.57    	NULL	NULL	116.28    	NULL	NULL	4    	5    	NULL	12    
598	bakery    	5.91    	NULL	NULL	121.37    	NULL	NULL	0    	0    	NULL	14    
599	balance    	9.8    	NULL	NULL	268.71    	NULL	NULL	4    	4    	NULL	65    
600	balmail    	1.0    	NULL	NULL	65.54    	NULL	NULL	0    	0    	NULL	3    
601	balsa    	9.53    	NULL	NULL	332.26    	NULL	NULL	9    	11    	NULL	63    
603	banal    	2.41    	NULL	NULL	84.85    	NULL	NULL	1    	1    	NULL	5    
610	bannerkiller    	1.75    	NULL	NULL	17.32    	NULL	NULL	0    	0    	NULL	0    
613	barrendero    	1.76    	NULL	NULL	27.55    	NULL	NULL	0    	0    	NULL	0    
614	bartelsautoengineer    	1.02    	NULL	NULL	51.61    	NULL	NULL	0    	0    	NULL	3    
616	base64    	70.26    	NULL	NULL	63.21    	NULL	NULL	0    	0    	NULL	5    
618	bashish    	14.6    	NULL	NULL	289.99    	NULL	NULL	3    	4    	NULL	54    
620	baslinux    	5.0    	NULL	NULL	175.73    	NULL	NULL	1    	2    	NULL	39    
622	basiliskii    	4.2    	NULL	NULL	116.35    	NULL	NULL	1    	1    	NULL	13    
623	basilix    	3.27    	NULL	NULL	140.2    	NULL	NULL	7    	9    	NULL	25    
625	bastilleunix    	15.48    	NULL	NULL	420.6    	NULL	NULL	11    	13    	NULL	187    
626	batallanaval    	3.83    	NULL	NULL	79.56    	NULL	NULL	0    	0    	NULL	5    
628	batik    	4.25    	NULL	NULL	177.38    	NULL	NULL	4    	4    	NULL	34    
629	droidbattles    	3.7    	NULL	NULL	153.62    	NULL	NULL	4    	4    	NULL	18    
631	battstatapplet    	2.33    	NULL	NULL	54.22    	NULL	NULL	0    	1    	NULL	3    
632	baudline    	11.14    	NULL	NULL	271.94    	NULL	NULL	11    	12    	NULL	57    
634	bawt    	1.42    	NULL	NULL	31.26    	NULL	NULL	0    	0    	NULL	0    
635	bayonne    	12.94    	NULL	NULL	320.71    	NULL	NULL	2    	3    	NULL	92    
636	bazaar    	1.96    	NULL	NULL	44.9    	NULL	NULL	1    	2    	NULL	6    
638	bbbs    	1.46    	NULL	NULL	50.02    	NULL	NULL	0    	0    	NULL	2    
639	bbclone    	18.26    	NULL	NULL	416.89    	NULL	NULL	20    	20    	NULL	112    
640	bbdb    	2.0    	NULL	NULL	173.9    	NULL	NULL	2    	2    	NULL	23    
642	bbjd    	1.0    	NULL	NULL	14.28    	NULL	NULL	0    	0    	NULL	0    
644	bbkeys    	3.25    	NULL	NULL	101.44    	NULL	NULL	4    	4    	NULL	20    
649	bbs100    	5.81    	NULL	NULL	129.74    	NULL	NULL	0    	0    	NULL	15    
655	bc    	1.11    	NULL	NULL	265.31    	NULL	NULL	1    	1    	NULL	58    
657	bchunk    	2.55    	NULL	NULL	210.7    	NULL	NULL	6    	7    	NULL	48    
658	bclf    	1.73    	NULL	NULL	56.18    	NULL	NULL	0    	0    	NULL	2    
659	bcnu    	2.5    	NULL	NULL	89.12    	NULL	NULL	0    	0    	NULL	10    
661	bcwipe    	1.75    	NULL	NULL	66.61    	NULL	NULL	0    	0    	NULL	16    
662	bday    	1.88    	NULL	NULL	52.19    	NULL	NULL	0    	0    	NULL	2    
664	bdist    	2.7    	NULL	NULL	16.67    	NULL	NULL	0    	0    	NULL	0    
667	beam-back    	1.84    	NULL	NULL	92.48    	NULL	NULL	2    	3    	NULL	7    
670	beancounter    	7.32    	NULL	NULL	243.1    	NULL	NULL	1    	1    	NULL	49    
671	beastbse    	26.7    	NULL	NULL	258.34    	NULL	NULL	5    	5    	NULL	48    
672	beatmonkey    	1.0    	NULL	NULL	19.52    	NULL	NULL	0    	0    	NULL	0    
674	beaver    	3.14    	NULL	NULL	117.44    	NULL	NULL	4    	5    	NULL	15    
678	beecrypt    	6.94    	NULL	NULL	215.34    	NULL	NULL	2    	4    	NULL	38    
681	beep    	2.63    	NULL	NULL	120.62    	NULL	NULL	7    	7    	NULL	24    
682	beepage    	1.95    	NULL	NULL	35.34    	NULL	NULL	0    	0    	NULL	0    
686	behemotgraphicseditor    	1.0    	NULL	NULL	19.26    	NULL	NULL	0    	0    	NULL	0    
687	belgian-howto    	1.89    	NULL	NULL	59.3    	NULL	NULL	0    	0    	NULL	3    
688	belt    	2.46    	NULL	NULL	34.0    	NULL	NULL	1    	2    	NULL	3    
689	benback    	1.0    	NULL	NULL	10.91    	NULL	NULL	0    	0    	NULL	0    
691	beonex-comm    	2.13    	NULL	NULL	107.22    	NULL	NULL	1    	2    	NULL	7    
694	berkeleydb    	15.57    	NULL	NULL	1047.87    	NULL	NULL	17    	18    	NULL	276    
697	fresco    	3.92    	NULL	NULL	68.41    	NULL	NULL	5    	5    	NULL	12    
699	bestcrypt    	1.76    	NULL	NULL	80.11    	NULL	NULL	1    	1    	NULL	8    
700	bet    	1.42    	NULL	NULL	28.09    	NULL	NULL	0    	0    	NULL	2    
701	betaftpd    	4.5    	NULL	NULL	36.74    	NULL	NULL	0    	0    	NULL	1    
704	bew    	68.13    	NULL	NULL	57.68    	NULL	NULL	0    	0    	NULL	2    
707	bfbtester-bruteforcebinarytester    	1.45    	NULL	NULL	91.21    	NULL	NULL	0    	0    	NULL	9    
708	buffer    	4.58    	NULL	NULL	77.83    	NULL	NULL	1    	1    	NULL	12    
711	bfsfilesystemforlinux    	1.75    	NULL	NULL	50.94    	NULL	NULL	0    	0    	NULL	2    
712	bftpd    	22.39    	NULL	NULL	160.07    	NULL	NULL	1    	2    	NULL	26    
713	bgcheck    	2.25    	NULL	NULL	20.78    	NULL	NULL	0    	0    	NULL	1    
715	biabam    	3.42    	NULL	NULL	63.25    	NULL	NULL	1    	1    	NULL	7    
716	bib2html    	15.71    	NULL	NULL	152.03    	NULL	NULL	2    	2    	NULL	25    
717	bibelot    	2.91    	NULL	NULL	43.47    	NULL	NULL	1    	1    	NULL	8    
719	bibletime    	10.92    	NULL	NULL	188.07    	NULL	NULL	5    	8    	NULL	29    
721	bibcursed    	4.11    	NULL	NULL	57.41    	NULL	NULL	0    	0    	NULL	3    
722	bicycleridecaloriecalculator    	1.0    	NULL	NULL	55.14    	NULL	NULL	0    	0    	NULL	3    
723	bidwatcher    	7.8    	NULL	NULL	276.99    	NULL	NULL	8    	10    	NULL	74    
724	biew    	10.03    	NULL	NULL	276.01    	NULL	NULL	2    	2    	NULL	64    
727	bigben    	1.42    	NULL	NULL	14.9    	NULL	NULL	0    	0    	NULL	1    
728	bigbrother    	7.17    	NULL	NULL	263.98    	NULL	NULL	7    	13    	NULL	88    
730	bigsam    	4.78    	NULL	NULL	109.98    	NULL	NULL	3    	4    	NULL	11    
731	bigsis    	5.25    	NULL	NULL	258.61    	NULL	NULL	5    	6    	NULL	87    
732	bb    	1.42    	NULL	NULL	28.88    	NULL	NULL	0    	0    	NULL	2    
734	bigforthminos    	2.84    	NULL	NULL	76.29    	NULL	NULL	0    	0    	NULL	5    
735	biggles    	2.37    	NULL	NULL	78.04    	NULL	NULL	2    	2    	NULL	4    
736	bigloo    	28.16    	NULL	NULL	263.62    	NULL	NULL	11    	11    	NULL	38    
737	bigloo-lib    	2.39    	NULL	NULL	65.76    	NULL	NULL	0    	0    	NULL	4    
743	bin86    	2.76    	NULL	NULL	375.23    	NULL	NULL	3    	3    	NULL	127    
748	bind    	19.23    	NULL	NULL	843.61    	NULL	NULL	35    	42    	NULL	450    
752	bingox    	1.0    	NULL	NULL	16.09    	NULL	NULL	0    	0    	NULL	0    
753	binkd    	71.35    	NULL	NULL	30.98    	NULL	NULL	1    	1    	NULL	2    
754	binutils    	38.62    	NULL	NULL	823.64    	NULL	NULL	11    	11    	NULL	390    
755	biojava    	2.39    	NULL	NULL	128.19    	NULL	NULL	1    	2    	NULL	12    
756	biomail    	4.38    	NULL	NULL	23.49    	NULL	NULL	1    	1    	NULL	1    
757	bioperl    	8.46    	NULL	NULL	96.2    	NULL	NULL	0    	0    	NULL	13    
759	bird    	72.15    	NULL	NULL	447.33    	NULL	NULL	1    	3    	NULL	59    
760	birdstepdbmsbirdstepdbmsxmlinterface    	1.0    	NULL	NULL	65.23    	NULL	NULL	0    	0    	NULL	4    
762	bishop    	1.0    	NULL	NULL	14.73    	NULL	NULL	0    	0    	NULL	0    
763	bison    	46.58    	NULL	NULL	973.61    	NULL	NULL	1    	1    	NULL	288    
764	bitvector    	7.64    	NULL	NULL	165.23    	NULL	NULL	0    	0    	NULL	19    
765	bitchx    	3.43    	NULL	NULL	314.83    	NULL	NULL	19    	22    	NULL	70    
766	bitcomp    	1.0    	NULL	NULL	58.65    	NULL	NULL	0    	0    	NULL	3    
767	bitgen    	2.04    	NULL	NULL	55.59    	NULL	NULL	0    	0    	NULL	5    
768	bitkeeper    	2.02    	NULL	NULL	110.92    	NULL	NULL	3    	5    	NULL	15    
772	bk2site    	3.66    	NULL	NULL	41.67    	NULL	NULL	2    	2    	NULL	6    
773	bkmrkconv    	4.26    	NULL	NULL	50.2    	NULL	NULL	1    	1    	NULL	5    
775	blackpenguin    	1.01    	NULL	NULL	20.15    	NULL	NULL	0    	0    	NULL	0    
776	blackarts    	2.92    	NULL	NULL	23.24    	NULL	NULL	0    	0    	NULL	1    
778	blackbox    	8.36    	NULL	NULL	305.19    	NULL	NULL	65    	68    	NULL	130    
781	blackmail    	1.45    	NULL	NULL	45.5    	NULL	NULL	1    	1    	NULL	2    
782	blacknovatraders    	3.03    	NULL	NULL	184.55    	NULL	NULL	8    	12    	NULL	25    
783	blade    	3.95    	NULL	NULL	15.33    	NULL	NULL	0    	0    	NULL	0    
784	blade--    	1.42    	NULL	NULL	15.13    	NULL	NULL	0    	0    	NULL	0    
785	bladeenc    	4.75    	NULL	NULL	209.97    	NULL	NULL	3    	3    	NULL	43    
787	blade_mailform    	1.0    	NULL	NULL	15.3    	NULL	NULL	0    	1    	NULL	0    
788	blade_udmsearchb    	1.0    	NULL	NULL	15.49    	NULL	NULL	0    	0    	NULL	0    
793	bleetz    	1.0    	NULL	NULL	45.76    	NULL	NULL	0    	1    	NULL	2    
798	blinke    	1.0    	NULL	NULL	11.22    	NULL	NULL	0    	0    	NULL	0    
799	blockade    	1.0    	NULL	NULL	14.9    	NULL	NULL	0    	0    	NULL	0    
800	blogorientedpublishing    	1.0    	NULL	NULL	21.17    	NULL	NULL	0    	0    	NULL	1    
804	blq    	2.21    	NULL	NULL	42.25    	NULL	NULL	0    	0    	NULL	4    
806	bluecatlinux    	68.17    	NULL	NULL	39.87    	NULL	NULL	0    	0    	NULL	2    
807	bluedrekar    	1.0    	NULL	NULL	53.96    	NULL	NULL	0    	0    	NULL	3    
808	bluefish    	32.93    	NULL	NULL	623.61    	NULL	NULL	41    	42    	NULL	204    
809	bluej    	11.43    	NULL	NULL	311.26    	NULL	NULL	4    	5    	NULL	52    
810	bluelava    	3.71    	NULL	NULL	162.86    	NULL	NULL	2    	3    	NULL	20    
813	bluetailtickettracker    	3.09    	NULL	NULL	67.45    	NULL	NULL	0    	0    	NULL	6    
815	bluetile    	70.12    	NULL	NULL	28.76    	NULL	NULL	0    	0    	NULL	0    
818	bm2html    	2.32    	NULL	NULL	40.87    	NULL	NULL	0    	0    	NULL	4    
823	bmsync    	1.49    	NULL	NULL	36.81    	NULL	NULL	0    	1    	NULL	4    
825	bnc    	1.69    	NULL	NULL	76.72    	NULL	NULL	1    	1    	NULL	8    
829	bnix    	1.0    	NULL	NULL	33.94    	NULL	NULL	0    	0    	NULL	1    
831	boa    	4.18    	NULL	NULL	179.24    	NULL	NULL	4    	4    	NULL	31    
832	boa-constructor    	3.68    	NULL	NULL	199.82    	NULL	NULL	7    	8    	NULL	45    
833	bob    	69.03    	NULL	NULL	15.26    	NULL	NULL	0    	0    	NULL	0    
835	bobobot    	1.51    	NULL	NULL	27.87    	NULL	NULL	0    	0    	NULL	2    
836	bobomail    	1.82    	NULL	NULL	27.35    	NULL	NULL	0    	0    	NULL	1    
837	bobotpp    	5.16    	NULL	NULL	69.2    	NULL	NULL	0    	0    	NULL	6    
838	bochs    	26.42    	NULL	NULL	411.94    	NULL	NULL	11    	11    	NULL	134    
839	boclient    	1.74    	NULL	NULL	27.93    	NULL	NULL	0    	0    	NULL	2    
841	bogosort    	2.76    	NULL	NULL	37.15    	NULL	NULL	0    	1    	NULL	3    
842	bogtk    	1.41    	NULL	NULL	20.2    	NULL	NULL	0    	0    	NULL	1    
843	bomb    	2.36    	NULL	NULL	34.03    	NULL	NULL	0    	0    	NULL	2    
844	bombbomb    	1.01    	NULL	NULL	13.0    	NULL	NULL	0    	0    	NULL	0    
846	bomb!    	1.73    	NULL	NULL	44.16    	NULL	NULL	0    	0    	NULL	4    
847	bomberinstinct    	1.84    	NULL	NULL	53.77    	NULL	NULL	0    	0    	NULL	6    
848	bomberman    	1.0    	NULL	NULL	26.94    	NULL	NULL	0    	0    	NULL	2    
849	bombermaze    	1.5    	NULL	NULL	16.19    	NULL	NULL	0    	0    	NULL	0    
851	bonnie    	7.62    	NULL	NULL	316.11    	NULL	NULL	1    	1    	NULL	65    
854	merge    	2.08    	NULL	NULL	27.06    	NULL	NULL	0    	0    	NULL	2    
861	bookmarksync    	1.52    	NULL	NULL	53.7    	NULL	NULL	0    	0    	NULL	13    
863	bootlogo    	2.0    	NULL	NULL	45.2    	NULL	NULL	0    	0    	NULL	2    
866	bootrip    	2.68    	NULL	NULL	21.91    	NULL	NULL	1    	2    	NULL	1    
867	bootroot    	1.42    	NULL	NULL	76.06    	NULL	NULL	1    	1    	NULL	4    
870	boson    	4.45    	NULL	NULL	168.48    	NULL	NULL	2    	3    	NULL	34    
874	bottlerocket    	1.74    	NULL	NULL	82.77    	NULL	NULL	1    	1    	NULL	16    
876	boxersneakernetusingpalm    	1.0    	NULL	NULL	21.79    	NULL	NULL	0    	0    	NULL	4    
877	boxes    	9.44    	NULL	NULL	130.9    	NULL	NULL	0    	0    	NULL	12    
880	bpowerd    	1.44    	NULL	NULL	16.25    	NULL	NULL	0    	0    	NULL	0    
881	brag    	4.39    	NULL	NULL	138.02    	NULL	NULL	1    	1    	NULL	14    
882	brahms    	1.97    	NULL	NULL	80.16    	NULL	NULL	0    	0    	NULL	13    
883	brain    	1.42    	NULL	NULL	39.46    	NULL	NULL	0    	0    	NULL	2    
884	bsp-initrd    	1.06    	NULL	NULL	34.38    	NULL	NULL	0    	0    	NULL	1    
886	brainstamp    	69.38    	NULL	NULL	29.19    	NULL	NULL	0    	0    	NULL	3    
887	bras    	4.64    	NULL	NULL	58.31    	NULL	NULL	0    	0    	NULL	3    
888	breloc    	1.04    	NULL	NULL	35.3    	NULL	NULL	0    	0    	NULL	1    
889	breplibrary    	1.0    	NULL	NULL	23.15    	NULL	NULL	0    	0    	NULL	1    
898	brix    	1.0    	NULL	NULL	18.63    	NULL	NULL	0    	0    	NULL	0    
899	brl    	4.07    	NULL	NULL	73.73    	NULL	NULL	1    	1    	NULL	3    
900	brl-cad    	53.14    	NULL	NULL	628.47    	NULL	NULL	6    	6    	NULL	75    
901	brltty    	1.84    	NULL	NULL	28.57    	NULL	NULL	1    	1    	NULL	1    
908	browserexpress    	2.09    	NULL	NULL	54.53    	NULL	NULL	0    	0    	NULL	2    
910	bru    	1.54    	NULL	NULL	89.17    	NULL	NULL	0    	1    	NULL	6    
911	brutalcopy    	1.0    	NULL	NULL	34.18    	NULL	NULL	0    	0    	NULL	3    
913	bsd-utils-aconf    	1.74    	NULL	NULL	14.59    	NULL	NULL	0    	0    	NULL	0    
917	bsp    	1.92    	NULL	NULL	60.54    	NULL	NULL	0    	0    	NULL	4    
920	bterm    	1.46    	NULL	NULL	19.67    	NULL	NULL	0    	0    	NULL	0    
921	btn4ws_pl    	2.25    	NULL	NULL	55.7    	NULL	NULL	0    	0    	NULL	10    
922	bttvgrab    	2.76    	NULL	NULL	114.54    	NULL	NULL	1    	1    	NULL	9    
924	bubblemon4gnome    	8.68    	NULL	NULL	180.32    	NULL	NULL	17    	18    	NULL	34    
927	buf    	69.33    	NULL	NULL	9.9    	NULL	NULL	0    	0    	NULL	0    
929	bugsquish    	1.42    	NULL	NULL	42.05    	NULL	NULL	0    	0    	NULL	3    
931	bug-buddy    	3.61    	NULL	NULL	36.0    	NULL	NULL	0    	0    	NULL	5    
935	bugtrack    	3.95    	NULL	NULL	83.3    	NULL	NULL	3    	4    	NULL	8    
936	bugzilla    	15.04    	NULL	NULL	583.07    	NULL	NULL	28    	29    	NULL	186    
937	build    	1.8    	NULL	NULL	19.97    	NULL	NULL	0    	0    	NULL	2    
938	buildyourlinuxdisk    	3.22    	NULL	NULL	66.33    	NULL	NULL	0    	0    	NULL	7    
940	builderxcessoryproforlinux    	2.92    	NULL	NULL	62.32    	NULL	NULL	0    	0    	NULL	3    
941	buildkernel    	2.72    	NULL	NULL	70.48    	NULL	NULL	0    	0    	NULL	5    
942	bulkmailer    	68.29    	NULL	NULL	57.05    	NULL	NULL	0    	0    	NULL	6    
944	bullucks    	1.0    	NULL	NULL	15.1    	NULL	NULL	0    	0    	NULL	0    
947	burn_py    	1.0    	NULL	NULL	22.76    	NULL	NULL	0    	0    	NULL	0    
950	burnit    	4.08    	NULL	NULL	42.32    	NULL	NULL	1    	1    	NULL	2    
951	bbb    	1.94    	NULL	NULL	22.02    	NULL	NULL	0    	0    	NULL	0    
953	busybox    	19.45    	NULL	NULL	550.88    	NULL	NULL	22    	25    	NULL	221    
954	busytime    	69.54    	NULL	NULL	30.68    	NULL	NULL	0    	0    	NULL	0    
955	butterfly    	1.0    	NULL	NULL	61.11    	NULL	NULL	0    	0    	NULL	4    
956	buttonbar    	1.48    	NULL	NULL	10.68    	NULL	NULL	0    	0    	NULL	0    
959	buzzerelectronicnotebook    	1.43    	NULL	NULL	18.11    	NULL	NULL	0    	0    	NULL	0    
962	bvi    	66.14    	NULL	NULL	222.78    	NULL	NULL	2    	2    	NULL	21    
963	bw-whois    	10.33    	NULL	NULL	101.0    	NULL	NULL	5    	5    	NULL	23    
964	bw-admin    	1.47    	NULL	NULL	20.2    	NULL	NULL	0    	0    	NULL	1    
966	bwbasic    	70.29    	NULL	NULL	22.72    	NULL	NULL	0    	0    	NULL	1    
968	bxxik    	1.0    	NULL	NULL	30.58    	NULL	NULL	0    	0    	NULL	0    
